Date;ProdCode;ProdName;Quantity
2022-06-21;241;EG PIMENTO;144
2022-06-21;242;EG PITHAIA GIALLA;1
2022-06-21;243;EG PITHAIA ROSSA;19
2022-06-21;244;EG PLATANO;37
2022-06-21;247;EG RAD GINGER;206
2022-06-21;249;EG RAMBUTAN;2
2022-06-21;250;EG RIBES;3
2022-06-21;252;EG TAMARILLO;1
2022-06-21;253;EG TAMARINDO;7
2022-06-21;254;EG TOPINAMBUR;5
2022-06-21;255;SF COCCO;128
2022-06-21;256;SF GINGER;235
2022-06-21;258;SF MANIOCA;15
2022-06-21;259;SF PLATANO;72
2022-06-21;260;AVOCADO Confez;647
2022-06-21;261;SE MANGO;614
2022-06-21;262;PAPAYA Confez;40
2022-06-21;264;EG COCCO PRETAGLIATO;93
2022-06-21;265;EG MELOGRANO;2
2022-06-21;266;EG PASSION;116
2022-06-21;269;NOCI DI COCCO BINS;4
2022-06-21;271;EG ORTAGGI VARI;1
2022-06-21;275;EG COCCO DA BERE;179
2022-06-21;282;EG DISIDRATATO;4
2022-06-21;283;BANANITO ALBANO;59
2022-06-21;284;SE MANGO V/A;7
2022-06-21;285;PAPAYA V/A Confez;63
2022-06-21;300;NEGOZIO BANANITO;9
2022-06-22;1;ANANAS AVION;1
2022-06-22;2;ANANAS MARE;485
2022-06-22;3;ASPARAGI;22
2022-06-22;4;AVOCADO Orig;892
2022-06-22;6;ORTAGGI VARI;98
2022-06-22;8;BANANITO AVION;5
2022-06-22;9;ERBE AROMATICHE;196
2022-06-22;11;CARAMBOLA;21
2022-06-22;16;SCATOLAME;2
2022-06-22;22;IGNAME;1
2022-06-22;23;INDIVIA BELGA;16
2022-06-22;25;LICIUS MARE;5
2022-06-22;26;LIME AVION;2
2022-06-22;27;MAIS PANNOCCHIE;3
2022-06-22;28;MANGO AVION;324
2022-06-22;29;MANGO NAVE;1675
2022-06-22;30;MANGOSTIN;3
2022-06-22;31;MELOGRANO MAG;82
2022-06-22;32;MELONI GIALLI;5
2022-06-22;36;PAPAYA FORMOSA Orig;207
2022-06-22;37;MELONI VARI;16
2022-06-22;38;NASHI;4
2022-06-22;39;NOCI DI COCCO;201
2022-06-22;42;PASSION FRUIT;397
2022-06-22;43;PATATA DOLCE;4
2022-06-22;44;PHISALIS;29
2022-06-22;45;PIMENTO ANTILLE;25
2022-06-22;46;PLATANO;44
2022-06-22;48;GINGER;336
2022-06-22;49;MANIOCA;16
2022-06-22;50;RAFANO;2
2022-06-22;51;RAMBUTAN;34
2022-06-22;53;SEDANO RAPA;9
2022-06-22;55;UVA VARIA;118
2022-06-22;60;EG CURCUMA;1
2022-06-22;73;POMPELMI;12
2022-06-22;75;Art Descrittivo;6
2022-06-22;76;ANANAS BABY;7
2022-06-22;80;VARI;14
2022-06-22;84;ZUCCHE VARIE;10
2022-06-22;85;PATATINE;2
2022-06-22;92;ARANCE;4059
2022-06-22;93;VERDURE CINESI;15
2022-06-22;97;TAMARILLO;1
2022-06-22;98;GRANADILLA;5
2022-06-22;99;MARACUJA;7
2022-06-22;100;PITHAIA GIALLA-ROSSA;86
2022-06-22;101;LIME MARE;1394
2022-06-22;105;NETTARINE;3
2022-06-22;108;MIRTILLI;178
2022-06-22;111;FRAGOLE;15
2022-06-22;114;ANGURIE;0
2022-06-22;122;LIMONI;54
2022-06-22;125;IMBALLAGGI;113
2022-06-22;127;AVOCADO HASS Orig;3307
2022-06-22;129;FIORI;22
2022-06-22;130;SUCCHI CENTRIFUGATI;111
2022-06-22;131;MACEDONIE ESOTICHE;2596
2022-06-22;132;PAPAYA V/A Orig;145
2022-06-22;133;Imballi;115103
2022-06-22;134;CIPOLLINE PELATE;10
2022-06-22;137;RADICI BIANCHE;26
2022-06-22;138;BANANE ROSSE;1
2022-06-22;139;GOYAVA;1
2022-06-22;140;COCCO FRESCO;137
2022-06-22;142;KUMQUAT;5
2022-06-22;145;KIWI MAGA;3
2022-06-22;147;CONTRIBUTI VARI;1947
2022-06-22;149;EG RAFANO;3
2022-06-22;153;PATATE;64
2022-06-22;165;CAVOLO CINESE;26
2022-06-22;195;AVOCADO HASS Confez;2356
2022-06-22;207;MINIVERDURE;222
2022-06-22;210;EG BANANE ROSSE;3
2022-06-22;211;EG BANANITO;2
2022-06-22;212;EG CARAMBOLA;7
2022-06-22;215;EG COCCO;726
2022-06-22;216;EG DATTERI;23
2022-06-22;221;EG GOYAVA;1
2022-06-22;222;EG GRANADILLA;4
2022-06-22;228;EG LIME;502
2022-06-22;231;EG LEMONGRASS;8
2022-06-22;232;EG MARACUIA;2
2022-06-22;233;EG MIRTILLI;155
2022-06-22;240;EG PHISALIS;48
2022-06-22;241;EG PIMENTO;73
2022-06-22;242;EG PITHAIA GIALLA;4
2022-06-22;243;EG PITHAIA ROSSA;19
2022-06-22;244;EG PLATANO;32
2022-06-22;247;EG RAD GINGER;158
2022-06-22;248;EG RAD MANIOCA;3
2022-06-22;252;EG TAMARILLO;2
2022-06-22;253;EG TAMARINDO;4
2022-06-22;255;SF COCCO;121
2022-06-22;256;SF GINGER;82
2022-06-22;258;SF MANIOCA;12
2022-06-22;259;SF PLATANO;48
2022-06-22;260;AVOCADO Confez;686
2022-06-22;261;SE MANGO;568
2022-06-22;262;PAPAYA Confez;29
2022-06-22;264;EG COCCO PRETAGLIATO;55
2022-06-22;265;EG MELOGRANO;1
2022-06-22;266;EG PASSION;110
2022-06-22;269;NOCI DI COCCO BINS;3
2022-06-22;271;EG ORTAGGI VARI;28
2022-06-22;275;EG COCCO DA BERE;195
2022-06-22;282;EG DISIDRATATO;0
2022-06-22;283;BANANITO ALBANO;48
2022-06-22;284;SE MANGO V/A;161
2022-06-22;285;PAPAYA V/A Confez;46
2022-06-22;300;NEGOZIO BANANITO;17
2022-06-23;1;ANANAS AVION;1
2022-06-23;2;ANANAS MARE;336
2022-06-23;3;ASPARAGI;126
2022-06-23;4;AVOCADO Orig;2051
2022-06-23;6;ORTAGGI VARI;148
2022-06-23;7;BANANITO MARE;33
2022-06-23;8;BANANITO AVION;31
2022-06-23;9;ERBE AROMATICHE;110
2022-06-23;11;CARAMBOLA;30
2022-06-23;23;INDIVIA BELGA;10
2022-06-23;25;LICIUS MARE;2
2022-06-23;26;LIME AVION;8
2022-06-23;27;MAIS PANNOCCHIE;8
2022-06-23;28;MANGO AVION;554
2022-06-23;29;MANGO NAVE;1720
2022-06-23;30;MANGOSTIN;2
2022-06-23;31;MELOGRANO MAG;75
2022-06-23;36;PAPAYA FORMOSA Orig;166
2022-06-23;37;MELONI VARI;15
2022-06-23;38;NASHI;44
2022-06-23;39;NOCI DI COCCO;238
2022-06-23;42;PASSION FRUIT;422
2022-06-23;44;PHISALIS;61
2022-06-23;45;PIMENTO ANTILLE;82
2022-06-23;46;PLATANO;41
2022-06-23;48;GINGER;495
2022-06-23;49;MANIOCA;24
2022-06-23;50;RAFANO;9
2022-06-23;52;SCALOGNO;18
2022-06-23;53;SEDANO RAPA;36
2022-06-23;55;UVA VARIA;187
2022-06-23;60;EG CURCUMA;2
2022-06-23;73;POMPELMI;35
2022-06-23;75;Art Descrittivo;0
2022-06-23;76;ANANAS BABY;8
2022-06-23;79;DATTERI CONGELATI;10
2022-06-23;80;VARI;13
2022-06-23;84;ZUCCHE VARIE;20
2022-06-23;85;PATATINE;4
2022-06-23;89;AGLIO;22
2022-06-23;92;ARANCE;3310
2022-06-23;93;VERDURE CINESI;23
2022-06-23;97;TAMARILLO;2
2022-06-23;98;GRANADILLA;10
2022-06-23;99;MARACUJA;7
2022-06-23;100;PITHAIA GIALLA-ROSSA;58
2022-06-23;101;LIME MARE;1531
2022-06-23;105;NETTARINE;2
2022-06-23;108;MIRTILLI;13
2022-06-23;111;FRAGOLE;7
2022-06-23;114;ANGURIE;1
2022-06-23;120;TOPINAMBUR;26
2022-06-23;122;LIMONI;253
2022-06-23;125;IMBALLAGGI;143
2022-06-23;127;AVOCADO HASS Orig;3827
2022-06-23;129;FIORI;26
2022-06-23;130;SUCCHI CENTRIFUGATI;4
2022-06-23;131;MACEDONIE ESOTICHE;846
2022-06-23;132;PAPAYA V/A Orig;257
2022-06-23;133;Imballi;108381
2022-06-23;134;CIPOLLINE PELATE;15
2022-06-23;136;MELE;1
2022-06-23;137;RADICI BIANCHE;26
2022-06-23;138;BANANE ROSSE;1
2022-06-23;140;COCCO FRESCO;161
2022-06-23;142;KUMQUAT;5
2022-06-23;143;PERE;248
2022-06-23;145;KIWI MAGA;15
2022-06-23;147;CONTRIBUTI VARI;4010
2022-06-23;149;EG RAFANO;2
2022-06-23;151;PROCESSATO SERIATE;1
2022-06-23;153;PATATE;183
2022-06-23;165;CAVOLO CINESE;6
2022-06-23;195;AVOCADO HASS Confez;2328
2022-06-23;207;MINIVERDURE;76
2022-06-23;211;EG BANANITO;4
2022-06-23;212;EG CARAMBOLA;6
2022-06-23;215;EG COCCO;659
2022-06-23;216;EG DATTERI;8
2022-06-23;222;EG GRANADILLA;3
2022-06-23;228;EG LIME;579
2022-06-23;230;EG MANGUSTIN;2
2022-06-23;231;EG LEMONGRASS;6
2022-06-23;232;EG MARACUIA;1
2022-06-23;233;EG MIRTILLI;9
2022-06-23;235;EG NASHI;2
2022-06-23;240;EG PHISALIS;65
2022-06-23;241;EG PIMENTO;132
2022-06-23;242;EG PITHAIA GIALLA;1
2022-06-23;243;EG PITHAIA ROSSA;7
2022-06-23;244;EG PLATANO;45
2022-06-23;247;EG RAD GINGER;176
2022-06-23;248;EG RAD MANIOCA;1
2022-06-23;253;EG TAMARINDO;3
2022-06-23;255;SF COCCO;150
2022-06-23;256;SF GINGER;232
2022-06-23;258;SF MANIOCA;12
2022-06-23;259;SF PLATANO;27
2022-06-23;260;AVOCADO Confez;851
2022-06-23;261;SE MANGO;508
2022-06-23;262;PAPAYA Confez;24
2022-06-23;264;EG COCCO PRETAGLIATO;74
2022-06-23;265;EG MELOGRANO;2
2022-06-23;266;EG PASSION;115
2022-06-23;269;NOCI DI COCCO BINS;2
2022-06-23;271;EG ORTAGGI VARI;4
2022-06-23;275;EG COCCO DA BERE;176
2022-06-23;281;DISIDRATATO SFUSO;1
2022-06-23;282;EG DISIDRATATO;42
2022-06-23;283;BANANITO ALBANO;58
2022-06-23;284;SE MANGO V/A;183
2022-06-23;285;PAPAYA V/A Confez;51
2022-06-23;300;NEGOZIO BANANITO;17
2022-06-24;2;ANANAS MARE;117
2022-06-24;3;ASPARAGI;27
2022-06-24;4;AVOCADO Orig;744
2022-06-24;6;ORTAGGI VARI;113
2022-06-24;9;ERBE AROMATICHE;89
2022-06-24;11;CARAMBOLA;11
2022-06-24;16;SCATOLAME;1
2022-06-24;17;FRUTTA COLOMBIA;1
2022-06-24;23;INDIVIA BELGA;11
2022-06-24;25;LICIUS MARE;1
2022-06-24;26;LIME AVION;1
2022-06-24;28;MANGO AVION;65
2022-06-24;29;MANGO NAVE;1092
2022-06-24;30;MANGOSTIN;2
2022-06-24;31;MELOGRANO MAG;689
2022-06-24;32;MELONI GIALLI;1
2022-06-24;36;PAPAYA FORMOSA Orig;56
2022-06-24;37;MELONI VARI;11
2022-06-24;38;NASHI;1
2022-06-24;39;NOCI DI COCCO;244
2022-06-24;42;PASSION FRUIT;190
2022-06-24;43;PATATA DOLCE;370
2022-06-24;44;PHISALIS;44
2022-06-24;45;PIMENTO ANTILLE;112
2022-06-24;46;PLATANO;8
2022-06-24;48;GINGER;441
2022-06-24;49;MANIOCA;3
2022-06-24;52;SCALOGNO;10
2022-06-24;53;SEDANO RAPA;28
2022-06-24;54;TAMARINDO DOLCE;1
2022-06-24;55;UVA VARIA;1
2022-06-24;60;EG CURCUMA;3
2022-06-24;75;Art Descrittivo;4
2022-06-24;79;DATTERI CONGELATI;2
2022-06-24;80;VARI;11
2022-06-24;85;PATATINE;1
2022-06-24;92;ARANCE;2056
2022-06-24;93;VERDURE CINESI;25
2022-06-24;98;GRANADILLA;3
2022-06-24;100;PITHAIA GIALLA-ROSSA;26
2022-06-24;101;LIME MARE;918
2022-06-24;105;NETTARINE;22
2022-06-24;107;LAMPONI;17
2022-06-24;108;MIRTILLI;5
2022-06-24;109;MORE;13
2022-06-24;110;RIBES;4
2022-06-24;111;FRAGOLE;3
2022-06-24;114;ANGURIE;1
2022-06-24;120;TOPINAMBUR;3
2022-06-24;122;LIMONI;62
2022-06-24;125;IMBALLAGGI;87
2022-06-24;127;AVOCADO HASS Orig;3374
2022-06-24;129;FIORI;3
2022-06-24;131;MACEDONIE ESOTICHE;1107
2022-06-24;132;PAPAYA V/A Orig;189
2022-06-24;133;Imballi;114761
2022-06-24;134;CIPOLLINE PELATE;10
2022-06-24;137;RADICI BIANCHE;8
2022-06-24;140;COCCO FRESCO;106
2022-06-24;142;KUMQUAT;2
2022-06-24;143;PERE;7
2022-06-24;145;KIWI MAGA;3
2022-06-24;147;CONTRIBUTI VARI;229
2022-06-24;149;EG RAFANO;2
2022-06-24;153;PATATE;14
2022-06-24;165;CAVOLO CINESE;4
2022-06-24;195;AVOCADO HASS Confez;3025
2022-06-24;207;MINIVERDURE;20
2022-06-24;212;EG CARAMBOLA;3
2022-06-24;215;EG COCCO;151
2022-06-24;216;EG DATTERI;1
2022-06-24;222;EG GRANADILLA;3
2022-06-24;228;EG LIME;628
2022-06-24;230;EG MANGUSTIN;1
2022-06-24;231;EG LEMONGRASS;9
2022-06-24;240;EG PHISALIS;15
2022-06-24;241;EG PIMENTO;96
2022-06-24;242;EG PITHAIA GIALLA;2
2022-06-24;243;EG PITHAIA ROSSA;13
2022-06-24;244;EG PLATANO;33
2022-06-24;247;EG RAD GINGER;234
2022-06-24;248;EG RAD MANIOCA;2
2022-06-24;253;EG TAMARINDO;4
2022-06-24;255;SF COCCO;83
2022-06-24;256;SF GINGER;67
2022-06-24;258;SF MANIOCA;7
2022-06-24;259;SF PLATANO;20
2022-06-24;260;AVOCADO Confez;828
2022-06-24;261;SE MANGO;562
2022-06-24;262;PAPAYA Confez;25
2022-06-24;264;EG COCCO PRETAGLIATO;53
2022-06-24;266;EG PASSION;125
2022-06-24;271;EG ORTAGGI VARI;2
2022-06-24;275;EG COCCO DA BERE;160
2022-06-24;279;PAPAYA BAULETTO;3
2022-06-24;282;EG DISIDRATATO;22
2022-06-24;283;BANANITO ALBANO;56
2022-06-24;284;SE MANGO V/A;166
2022-06-24;285;PAPAYA V/A Confez;84
2022-06-24;300;NEGOZIO BANANITO;26
2022-06-25;2;ANANAS MARE;351
2022-06-25;3;ASPARAGI;104
2022-06-25;4;AVOCADO Orig;1791
2022-06-25;5;FRUTTA VARIA;2
2022-06-25;6;ORTAGGI VARI;189
2022-06-25;7;BANANITO MARE;6
2022-06-25;8;BANANITO AVION;2
2022-06-25;9;ERBE AROMATICHE;281
2022-06-25;10;CURCUMA ORIGINALE;1
2022-06-25;11;CARAMBOLA;29
2022-06-25;16;SCATOLAME;5
2022-06-25;18;DATTERI MEDJHUL;8
2022-06-25;23;INDIVIA BELGA;16
2022-06-25;25;LICIUS MARE;3
2022-06-25;26;LIME AVION;10
2022-06-25;28;MANGO AVION;391
2022-06-25;29;MANGO NAVE;1775
2022-06-25;30;MANGOSTIN;3
2022-06-25;31;MELOGRANO MAG;285
2022-06-25;32;MELONI GIALLI;1
2022-06-25;36;PAPAYA FORMOSA Orig;267
2022-06-25;37;MELONI VARI;3
2022-06-25;38;NASHI;3
2022-06-25;39;NOCI DI COCCO;16
2022-06-25;42;PASSION FRUIT;720
2022-06-25;43;PATATA DOLCE;581
2022-06-25;44;PHISALIS;34
2022-06-25;45;PIMENTO ANTILLE;60
2022-06-25;46;PLATANO;86
2022-06-25;48;GINGER;189
2022-06-25;49;MANIOCA;69
2022-06-25;50;RAFANO;5
2022-06-25;51;RAMBUTAN;6
2022-06-25;52;SCALOGNO;18
2022-06-25;53;SEDANO RAPA;27
2022-06-25;54;TAMARINDO DOLCE;2
2022-06-25;55;UVA VARIA;10
2022-06-25;60;EG CURCUMA;4
2022-06-25;73;POMPELMI;7
2022-06-25;75;Art Descrittivo;9
2022-06-25;76;ANANAS BABY;5
2022-06-25;80;VARI;13
2022-06-25;84;ZUCCHE VARIE;25
2022-06-25;85;PATATINE;9
2022-06-25;89;AGLIO;4
2022-06-25;92;ARANCE;125
2022-06-25;93;VERDURE CINESI;14
2022-06-25;98;GRANADILLA;13
2022-06-25;99;MARACUJA;15
2022-06-25;100;PITHAIA GIALLA-ROSSA;84
2022-06-25;101;LIME MARE;1542
2022-06-25;103;PESCHE;2
2022-06-25;108;MIRTILLI;13
2022-06-25;111;FRAGOLE;4
2022-06-25;114;ANGURIE;0
2022-06-25;120;TOPINAMBUR;39
2022-06-25;122;LIMONI;99
2022-06-25;125;IMBALLAGGI;180
2022-06-25;127;AVOCADO HASS Orig;4144
2022-06-25;129;FIORI;45
2022-06-25;130;SUCCHI CENTRIFUGATI;23
2022-06-25;131;MACEDONIE ESOTICHE;2596
2022-06-25;132;PAPAYA V/A Orig;345
2022-06-25;133;Imballi;97946
2022-06-25;134;CIPOLLINE PELATE;30
2022-06-25;136;MELE;1
2022-06-25;138;BANANE ROSSE;1
2022-06-25;140;COCCO FRESCO;131
2022-06-25;142;KUMQUAT;7
2022-06-25;144;PEPERONI;4
2022-06-25;145;KIWI MAGA;3
2022-06-25;147;CONTRIBUTI VARI;5357
2022-06-25;149;EG RAFANO;2
2022-06-25;153;PATATE;94
2022-06-25;165;CAVOLO CINESE;5
2022-06-25;195;AVOCADO HASS Confez;2429
2022-06-25;207;MINIVERDURE;228
2022-06-25;211;EG BANANITO;2
2022-06-25;212;EG CARAMBOLA;13
2022-06-25;215;EG COCCO;1205
2022-06-25;216;EG DATTERI;4
2022-06-25;222;EG GRANADILLA;3
2022-06-25;228;EG LIME;547
2022-06-25;231;EG LEMONGRASS;7
2022-06-25;232;EG MARACUIA;3
2022-06-25;235;EG NASHI;1
2022-06-25;240;EG PHISALIS;32
2022-06-25;241;EG PIMENTO;121
2022-06-25;242;EG PITHAIA GIALLA;3
2022-06-25;243;EG PITHAIA ROSSA;6
2022-06-25;244;EG PLATANO;45
2022-06-25;247;EG RAD GINGER;235
2022-06-25;253;EG TAMARINDO;3
2022-06-25;255;SF COCCO;261
2022-06-25;256;SF GINGER;280
2022-06-25;258;SF MANIOCA;21
2022-06-25;259;SF PLATANO;86
2022-06-25;260;AVOCADO Confez;714
2022-06-25;261;SE MANGO;385
2022-06-25;262;PAPAYA Confez;26
2022-06-25;264;EG COCCO PRETAGLIATO;57
2022-06-25;265;EG MELOGRANO;3
2022-06-25;266;EG PASSION;136
2022-06-25;269;NOCI DI COCCO BINS;6
2022-06-25;271;EG ORTAGGI VARI;16
2022-06-25;275;EG COCCO DA BERE;162
2022-06-25;282;EG DISIDRATATO;22
2022-06-25;283;BANANITO ALBANO;57
2022-06-25;284;SE MANGO V/A;138
2022-06-25;285;PAPAYA V/A Confez;47
2022-06-25;300;NEGOZIO BANANITO;11
2022-06-27;1;ANANAS AVION;3
2022-06-27;2;ANANAS MARE;632
2022-06-27;3;ASPARAGI;100
2022-06-27;4;AVOCADO Orig;1027
2022-06-27;5;FRUTTA VARIA;1
2022-06-27;6;ORTAGGI VARI;104
2022-06-27;7;BANANITO MARE;13
2022-06-27;9;ERBE AROMATICHE;95
2022-06-27;10;CURCUMA ORIGINALE;5
2022-06-27;16;SCATOLAME;1
2022-06-27;18;DATTERI MEDJHUL;1
2022-06-27;23;INDIVIA BELGA;5
2022-06-27;25;LICIUS MARE;2
2022-06-27;26;LIME AVION;16
2022-06-27;27;MAIS PANNOCCHIE;2
2022-06-27;28;MANGO AVION;323
2022-06-27;29;MANGO NAVE;1072
2022-06-27;30;MANGOSTIN;4
2022-06-27;31;MELOGRANO MAG;115
2022-06-27;32;MELONI GIALLI;2
2022-06-27;36;PAPAYA FORMOSA Orig;268
2022-06-27;37;MELONI VARI;10
2022-06-27;38;NASHI;1
2022-06-27;39;NOCI DI COCCO;192
2022-06-27;41;PAPAYA Orig;2
2022-06-27;42;PASSION FRUIT;293
2022-06-27;43;PATATA DOLCE;280
2022-06-27;44;PHISALIS;32
2022-06-27;45;PIMENTO ANTILLE;79
2022-06-27;46;PLATANO;28
2022-06-27;48;GINGER;385
2022-06-27;49;MANIOCA;15
2022-06-27;50;RAFANO;5
2022-06-27;53;SEDANO RAPA;1
2022-06-27;54;TAMARINDO DOLCE;1
2022-06-27;55;UVA VARIA;93
2022-06-27;60;EG CURCUMA;4
2022-06-27;73;POMPELMI;86
2022-06-27;75;Art Descrittivo;9
2022-06-27;76;ANANAS BABY;11
2022-06-27;79;DATTERI CONGELATI;15
2022-06-27;80;VARI;12
2022-06-27;84;ZUCCHE VARIE;50
2022-06-27;89;AGLIO;12
2022-06-27;92;ARANCE;2136
2022-06-27;93;VERDURE CINESI;17
2022-06-27;99;MARACUJA;3
2022-06-27;100;PITHAIA GIALLA-ROSSA;57
2022-06-27;101;LIME MARE;1352
2022-06-27;103;PESCHE;2
2022-06-27;108;MIRTILLI;10
2022-06-27;110;RIBES;3
2022-06-27;111;FRAGOLE;6
2022-06-27;114;ANGURIE;1
2022-06-27;120;TOPINAMBUR;17
2022-06-27;122;LIMONI;25
2022-06-27;125;IMBALLAGGI;108
2022-06-27;127;AVOCADO HASS Orig;2836
2022-06-27;129;FIORI;21
2022-06-27;130;SUCCHI CENTRIFUGATI;163
2022-06-27;131;MACEDONIE ESOTICHE;831
2022-06-27;132;PAPAYA V/A Orig;139
2022-06-27;133;Imballi;164936
2022-06-27;134;CIPOLLINE PELATE;28
2022-06-27;136;MELE;3
2022-06-27;138;BANANE ROSSE;1
2022-06-27;140;COCCO FRESCO;73
2022-06-27;145;KIWI MAGA;4
2022-06-27;147;CONTRIBUTI VARI;2947
2022-06-27;149;EG RAFANO;2
2022-06-27;153;PATATE;49
2022-06-27;195;AVOCADO HASS Confez;2038
2022-06-27;207;MINIVERDURE;20
2022-06-27;211;EG BANANITO;5
2022-06-27;215;EG COCCO;301
2022-06-27;216;EG DATTERI;13
2022-06-27;222;EG GRANADILLA;1
2022-06-27;228;EG LIME;463
2022-06-27;231;EG LEMONGRASS;12
2022-06-27;232;EG MARACUIA;2
2022-06-27;237;EG PATATE DOLCI;38
2022-06-27;240;EG PHISALIS;21
2022-06-27;241;EG PIMENTO;150
2022-06-27;242;EG PITHAIA GIALLA;2
2022-06-27;243;EG PITHAIA ROSSA;17
2022-06-27;244;EG PLATANO;39
2022-06-27;247;EG RAD GINGER;224
2022-06-27;253;EG TAMARINDO;6
2022-06-27;255;SF COCCO;127
2022-06-27;256;SF GINGER;225
2022-06-27;258;SF MANIOCA;11
2022-06-27;259;SF PLATANO;40
2022-06-27;260;AVOCADO Confez;593
2022-06-27;261;SE MANGO;285
2022-06-27;262;PAPAYA Confez;44
2022-06-27;264;EG COCCO PRETAGLIATO;72
2022-06-27;265;EG MELOGRANO;4
2022-06-27;266;EG PASSION;126
2022-06-27;269;NOCI DI COCCO BINS;2
2022-06-27;271;EG ORTAGGI VARI;2
2022-06-27;275;EG COCCO DA BERE;141
2022-06-27;279;PAPAYA BAULETTO;3
2022-06-27;282;EG DISIDRATATO;43
2022-06-27;283;BANANITO ALBANO;56
2022-06-27;284;SE MANGO V/A;123
2022-06-27;285;PAPAYA V/A Confez;59
2022-06-27;300;NEGOZIO BANANITO;10
2022-06-28;1;ANANAS AVION;18
2022-06-28;2;ANANAS MARE;561
2022-06-28;4;AVOCADO Orig;2920
2022-06-28;6;ORTAGGI VARI;134
2022-06-28;7;BANANITO MARE;2
2022-06-28;8;BANANITO AVION;4
2022-06-28;9;ERBE AROMATICHE;167
2022-06-28;13;CILIEGIE;1
2022-06-28;18;DATTERI MEDJHUL;20
2022-06-28;23;INDIVIA BELGA;9
2022-06-28;26;LIME AVION;3
2022-06-28;27;MAIS PANNOCCHIE;2
2022-06-28;28;MANGO AVION;304
2022-06-28;29;MANGO NAVE;1069
2022-06-28;30;MANGOSTIN;9
2022-06-28;31;MELOGRANO MAG;252
2022-06-28;32;MELONI GIALLI;2
2022-06-28;36;PAPAYA FORMOSA Orig;237
2022-06-28;37;MELONI VARI;10
2022-06-28;38;NASHI;5
2022-06-28;39;NOCI DI COCCO;246
2022-06-28;42;PASSION FRUIT;460
2022-06-28;43;PATATA DOLCE;415
2022-06-28;44;PHISALIS;123
2022-06-28;45;PIMENTO ANTILLE;42
2022-06-28;46;PLATANO;51
2022-06-28;48;GINGER;378
2022-06-28;49;MANIOCA;2
2022-06-28;50;RAFANO;3
2022-06-28;51;RAMBUTAN;19
2022-06-28;52;SCALOGNO;3
2022-06-28;53;SEDANO RAPA;2
2022-06-28;54;TAMARINDO DOLCE;5
2022-06-28;55;UVA VARIA;2
2022-06-28;60;EG CURCUMA;12
2022-06-28;73;POMPELMI;12
2022-06-28;75;Art Descrittivo;2
2022-06-28;76;ANANAS BABY;2
2022-06-28;79;DATTERI CONGELATI;10
2022-06-28;80;VARI;8
2022-06-28;84;ZUCCHE VARIE;20
2022-06-28;89;AGLIO;1
2022-06-28;92;ARANCE;1018
2022-06-28;93;VERDURE CINESI;28
2022-06-28;97;TAMARILLO;3
2022-06-28;98;GRANADILLA;7
2022-06-28;99;MARACUJA;25
2022-06-28;100;PITHAIA GIALLA-ROSSA;64
2022-06-28;101;LIME MARE;1773
2022-06-28;103;PESCHE;3
2022-06-28;108;MIRTILLI;17
2022-06-28;110;RIBES;4
2022-06-28;111;FRAGOLE;0
2022-06-28;112;CACOMELA;56
2022-06-28;114;ANGURIE;0
2022-06-28;120;TOPINAMBUR;19
2022-06-28;122;LIMONI;38
2022-06-28;125;IMBALLAGGI;115
2022-06-28;127;AVOCADO HASS Orig;3513
2022-06-28;129;FIORI;25
2022-06-28;131;MACEDONIE ESOTICHE;1870
2022-06-28;132;PAPAYA V/A Orig;252
2022-06-28;133;Imballi;97155
2022-06-28;134;CIPOLLINE PELATE;14
2022-06-28;136;MELE;1
2022-06-28;138;BANANE ROSSE;1
2022-06-28;139;GOYAVA;1
2022-06-28;140;COCCO FRESCO;134
2022-06-28;142;KUMQUAT;4
2022-06-28;145;KIWI MAGA;4
2022-06-28;147;CONTRIBUTI VARI;2519
2022-06-28;153;PATATE;53
2022-06-28;165;CAVOLO CINESE;6
2022-06-28;195;AVOCADO HASS Confez;2166
2022-06-28;207;MINIVERDURE;19
2022-06-28;211;EG BANANITO;1
2022-06-28;215;EG COCCO;179
2022-06-28;216;EG DATTERI;6
2022-06-28;222;EG GRANADILLA;3
2022-06-28;228;EG LIME;453
2022-06-28;231;EG LEMONGRASS;7
2022-06-28;232;EG MARACUIA;5
2022-06-28;235;EG NASHI;1
2022-06-28;237;EG PATATE DOLCI;22
2022-06-28;240;EG PHISALIS;18
2022-06-28;241;EG PIMENTO;96
2022-06-28;242;EG PITHAIA GIALLA;3
2022-06-28;243;EG PITHAIA ROSSA;7
2022-06-28;244;EG PLATANO;29
2022-06-28;247;EG RAD GINGER;197
2022-06-28;248;EG RAD MANIOCA;2
2022-06-28;253;EG TAMARINDO;6
2022-06-28;255;SF COCCO;205
2022-06-28;256;SF GINGER;54
2022-06-28;258;SF MANIOCA;18
2022-06-28;259;SF PLATANO;53
2022-06-28;260;AVOCADO Confez;733
2022-06-28;261;SE MANGO;381
2022-06-28;262;PAPAYA Confez;31
2022-06-28;264;EG COCCO PRETAGLIATO;48
2022-06-28;265;EG MELOGRANO;10
2022-06-28;266;EG PASSION;106
2022-06-28;271;EG ORTAGGI VARI;4
2022-06-28;275;EG COCCO DA BERE;199
2022-06-28;279;PAPAYA BAULETTO;1
2022-06-28;281;DISIDRATATO SFUSO;6
2022-06-28;282;EG DISIDRATATO;29
2022-06-28;283;BANANITO ALBANO;61
